,id,original_title,popularity,vote_count,genre_ids
7546,17134,12 Rounds,19.671,711,"[28, 53, 80]"
7547,11157,She-Devil,12.229,348,[35]
7548,7364,Sahara,22.576,1367,"[28, 12, 35, 18, 9648]"
7549,1970,The Grudge,20.987,2752,"[27, 9648, 53]"
7550,27583,Greenberg,19.408,525,"[35, 18, 10749]"
7551,11968,Into the Blue,23.961,1396,"[28, 53, 12, 80]"
7552,649087,Red Dot,24.317,653,"[53, 27]"
7553,471507,Destroyer,17.328,657,"[53, 80, 18, 28]"
7554,184125,Assault on Wall Street,20.711,434,"[18, 53, 28]"
7555,11648,Must Love Dogs,19.075,435,"[10749, 35]"
7556,10985,The New Guy,14.192,515,[35]
7557,87567,The Big Wedding,14.912,1088,[35]
7558,53399,La solitudine dei numeri primi,8.554,373,[18]
7559,9982,Chicken Little,35.583,3687,"[16, 10751, 35]"
7560,256474,In the Blood,15.051,331,"[28, 80, 53]"
7561,54540,Beverly Hills Chihuahua 2,21.871,359,"[35, 10751]"
7562,35626,Return to Sleepaway Camp,9.983,303,"[9648, 27, 35]"
7563,13067,In the Land of Women,12.833,455,"[10749, 35, 18]"
7564,509874,Lying and Stealing,20.806,316,"[80, 35, 18]"
7565,476764,The Front Runner,15.677,328,"[18, 36]"
7566,216015,Fifty Shades of Grey,136.735,11226,"[18, 10749, 53]"
7567,62838,New Year's Eve,41.823,2021,"[35, 10749]"
7568,18823,Clash of the Titans,48.964,5921,"[12, 14, 28]"
7569,2636,The Specialist,24.762,1187,"[28, 53]"
7570,151960,Planes,40.886,1573,"[16, 10751, 12, 35]"
7571,15019,I Could Never Be Your Woman,23.268,385,"[35, 18, 10749]"
7572,9825,Lake Placid,18.126,1041,"[27, 35, 28, 878, 53]"
7573,1995,Lara Croft: Tomb Raider,42.475,5767,"[12, 14, 28, 53]"
7574,34480,The Descent: Part 2,19.969,1042,"[12, 27, 53]"
7575,419522,Beata ignoranza,12.576,435,[35]
7576,318,The Million Dollar Hotel,12.304,300,"[18, 53]"
7577,283445,Sinister 2,24.648,2006,[27]
7578,11011,Ri¢hie Ri¢h,52.557,2109,"[35, 10751]"
7579,9988,Beerfest,18.208,501,[35]
7580,8555,Creep,14.83,682,"[27, 53, 9648]"
7581,671039,Bronx,16.248,555,"[80, 53, 28, 18]"
7582,5137,Sky Captain and the World of Tomorrow,18.402,1170,"[9648, 28, 53, 878, 12]"
7583,175574,Free Birds,24.47,723,"[16, 35, 10751]"
7584,150202,The Haunting in Connecticut 2: Ghosts of Georgia,28.007,478,"[27, 18, 53]"
7585,101173,Coriolanus,19.963,415,"[18, 53]"
7586,18476,Horsemen,13.837,521,"[80, 18, 27, 9648, 53]"
7587,284289,Beyond the Reach,27.546,335,[53]
7588,64639,Straw Dogs,22.732,507,"[18, 53]"
7589,50022,Super Troopers 2,18.227,429,"[35, 80, 9648]"
7590,59965,Abduction,16.722,2768,"[53, 28, 9648]"
7591,2084,Birthday Girl,16.011,371,"[35, 80, 53]"
7592,395458,Suburbicon,24.019,1601,"[53, 80, 18, 9648]"
7593,123109,No One Lives,18.255,563,"[27, 53]"
7594,23514,The Rum Diary,10.353,1141,"[35, 18]"
7595,20829,Funny People,23.521,1202,"[35, 18]"
7596,18457,Le Boulet,8.935,342,[35]
7597,16113,The Delta Force,17.166,370,"[28, 53, 12]"
7598,9728,Friday the 13th Part III,26.708,1271,[27]
7599,9417,Wrongfully Accused,18.337,370,"[28, 12, 35]"
7600,9728,Friday the 13th Part III,26.708,1271,[27]
7601,9417,Wrongfully Accused,18.337,370,"[28, 12, 35]"
7602,306,Beverly Hills Cop III,33.665,1628,"[28, 35, 80]"
7603,13555,The Funhouse,16.178,348,[27]
7604,12596,Pushing Tin,22.082,362,"[35, 18]"
7605,440708,Mamma o papà?,15.773,612,[35]
7606,418437,Unforgettable,18.719,603,"[18, 53]"
7607,315319,Si accettano miracoli,7.316,418,[35]
7608,27414,"Silent Night, Deadly Night",16.513,338,"[53, 27]"
7609,11187,Child's Play 3,38.503,1444,"[27, 53]"
7610,9767,The Break-Up,24.849,2534,"[10749, 35]"
7611,9530,RV,32.886,1582,"[10751, 35, 10749, 18]"
7612,6723,The Rookie,16.582,491,"[28, 80, 18, 53]"
7613,487702,F*&% the Prom,15.91,402,"[35, 18]"
7614,9957,The Benchwarmers,21.323,814,[35]
7615,679989,Tout simplement noir,6.944,374,[35]
7616,139038,A Haunted House,40.716,1739,"[35, 27]"
7617,89492,This Is 40,25.507,2038,[35]
7618,17336,Fighting,15.862,618,"[28, 80, 10749]"
7619,6439,Racing Stripes,22.889,573,"[35, 10751]"
7620,422715,Невеста,8.55,331,"[9648, 27, 53]"
7621,45772,Gnomeo & Juliet,28.972,1845,"[16, 10751]"
7622,9678,Little Nicky,28.001,1684,"[35, 14]"
7623,238603,Earth to Echo,14.228,546,"[10751, 12, 878]"
7624,14906,Saludos Amigos,19.573,406,"[16, 12, 10402]"
7625,793723,Sentinelle,21.07,558,"[53, 28, 18]"
7626,77987,Only God Forgives,16.536,2295,"[18, 53, 80]"
7627,57331,Largo Winch II,15.042,323,"[28, 12, 53]"
7628,8398,The Hitcher,15.477,858,"[27, 80, 53]"
7629,740925,No One Gets Out Alive,19.733,583,"[27, 53, 9648]"
7630,461053,S.W.A.T.: Under Siege,19.156,335,"[28, 80, 53]"
7631,37707,Splice,36.922,2104,"[27, 878, 53]"
7632,9570,The Black Hole,15.023,436,"[12, 10751, 878, 28]"
7633,109431,Identity Thief,27.501,3189,"[35, 80]"
7634,52077,Rien à déclarer,10.289,1040,[35]
7635,429202,Vox Lux,20.242,445,"[18, 10402]"
7636,20606,Doghouse,11.803,328,"[35, 27]"
7637,13555,The Funhouse,16.178,348,[27]
7638,291264,The Family Fang,15.511,302,"[35, 18, 9648]"
7639,167032,Curse of Chucky,36.948,1445,"[27, 53]"
7640,11519,1941,15.392,555,"[35, 10752]"
7641,93828,Welcome to the Punch,17.428,607,"[28, 12, 80]"
7642,38541,The Divide,13.087,594,"[27, 878, 53]"
7643,13962,Blank Check,37.884,446,"[35, 10751]"
7644,133698,Un plan parfait,13.058,579,"[35, 10749]"
7645,23172,The Spy Next Door,27.428,1216,"[28, 35, 10751]"
7646,9973,Air Buddies,19.71,308,"[12, 35, 10751]"
7647,147441,Exodus: Gods and Kings,64.239,4298,"[12, 18, 28]"
7648,238215,The Cobbler,23.317,1556,"[14, 35, 18]"
7649,169219,The Dyatlov Pass Incident,15.795,590,"[53, 9648]"
7650,97020,RoboCop,34.195,5199,"[878, 28, 80, 53]"
7651,38961,Tamara Drewe,14.741,412,"[35, 10749]"
7652,36648,Blade: Trinity,48.011,3626,"[28, 27, 14]"
7653,27573,The Bounty Hunter,18.72,2697,"[35, 28, 10749]"
7654,11870,Big Fat Liar,20.623,750,"[10751, 35, 12]"
7655,521935,Cam,16.407,1388,"[9648, 53, 27]"
7656,457962,Shimmer Lake,17.015,388,"[53, 80, 18, 9648]"
7657,334538,Into the Forest,11.723,629,"[18, 878]"
7658,79697,Butter,16.608,369,[35]
7659,14138,Black Water,14.081,308,"[12, 18, 27]"
7660,780154,Wszyscy moi przyjaciele nie żyją,15.953,320,"[35, 18, 53]"
7661,9980,Maximum Overdrive,14.796,682,"[27, 28, 878]"
7662,16866,Planet 51,34.43,1917,"[16, 10751, 35, 878, 12]"
7663,10317,Our Brand Is Crisis,13.62,469,"[35, 18]"
7664,7978,The Wolfman,22.745,1869,"[27, 36, 18, 53]"
7665,437626,Stockholm,18.231,341,"[80, 35]"
7666,2022,Mr. Deeds,25.155,2092,"[35, 10749]"
7667,346672,Underworld: Blood Wars,33.904,3452,"[14, 28, 53, 27]"
7668,214030,Fading Gigolo,17.034,549,[35]
7669,10061,Escape from L.A.,19.071,1316,"[28, 12, 878, 53]"
7670,423087,6 Below: Miracle on the Mountain,16.071,335,"[53, 18]"
7671,72207,The Five-Year Engagement,18.407,1262,"[35, 10749]"
7672,228973,Backcountry,20.649,564,"[53, 18, 27]"
7673,15379,Missing in Action,14.786,436,"[28, 12, 53, 10752]"
7674,11517,Money Train,22.649,701,"[28, 35, 80]"
7675,56906,Husk,14.042,308,"[27, 53]"
7676,270010,A Hologram for the King,14.482,1060,"[35, 18]"
7677,157823,Night Moves,14.786,303,"[53, 18]"
7678,14536,New in Town,13.519,443,"[35, 10749]"
7679,595743,SAS: Red Notice,41.27,472,"[18, 28, 53]"
7680,14536,New in Town,13.519,443,"[35, 10749]"
7681,11517,Money Train,22.649,701,"[28, 35, 80]"
7682,595743,SAS: Red Notice,41.27,472,"[18, 28, 53]"
7683,12277,Undercover Brother,20.35,346,"[28, 35]"
7684,433627,7 Days in Entebbe,32.839,384,"[53, 18, 80]"
7685,418078,It Comes at Night,15.094,2205,"[18, 27, 9648]"
7686,335791,When the Bough Breaks,15.537,369,"[9648, 53, 18, 27]"
7687,14223,Wind Chill,17.916,413,"[18, 27, 53]"
7688,10599,Pinocchio,15.579,734,"[35, 10751, 14]"
7689,3512,Under Siege 2: Dark Territory,29.053,825,"[28, 53]"
7690,1961,My Name Is Bruce,6.349,310,"[35, 27, 14]"
7691,9907,Barnyard,27.712,1000,"[16, 35, 10751]"
7692,84105,Frenemies,15.028,418,"[18, 10751, 10770, 35]"
7693,37905,La Horde,10.67,399,"[28, 27, 53]"
7694,28941,Chopping Mall,9.687,323,"[27, 878]"
7695,9312,Mortal Kombat,38.972,2114,"[28, 14]"
7696,503,Poseidon,46.07,1997,"[12, 28, 18, 53]"
7697,368940,Robinson Crusoe,15.822,304,"[16, 12, 35, 10751]"
7698,10131,A Nightmare on Elm Street 4: The Dream Master,29.643,1286,"[27, 53]"
7699,249070,Hitman: Agent 47,51.116,2846,"[28, 80, 53]"
7700,244761,The Captive,31.385,1034,"[18, 53, 80]"
7701,192149,The Two Faces of January,7.254,632,[53]
7702,192134,Dom Hemingway,15.446,471,"[35, 80, 18]"
7703,10768,Omen III: The Final Conflict,19.825,504,"[27, 9648, 53]"
7704,829557,365 dni: Ten dzień,111.819,1260,"[10749, 18]"
7705,262543,Autómata,29.789,1535,"[53, 878]"
7706,174751,Jane Got a Gun,17.65,776,"[37, 28, 18]"
7707,70706,Very Good Girls,12.911,406,[18]
7708,12569,Extract,14.34,548,[35]
7709,489064,3 from Hell,17.765,426,"[27, 80, 28]"
7710,383785,功夫瑜伽,21.867,340,"[35, 9648, 10751, 28, 12]"
7711,4327,Charlie's Angels,31.793,3902,"[28, 12, 35, 80, 53]"
7712,539537,Fantasy Island,23.192,2285,"[27, 14, 12, 9648]"
7713,250349,Barbecue,5.69,663,[35]
7714,77953,The Campaign,19.651,1625,[35]
7715,22894,Legion,50.703,2439,"[27, 28, 14]"
7716,320316,Italiano medio,5.341,468,[35]
7717,13836,Race to Witch Mountain,23.074,1605,"[12, 10751, 14, 878, 53, 28]"
7718,348060,Antigang,22.13,317,"[28, 18]"
7719,258193,Alien Abduction,13.03,341,"[27, 878, 53]"
7720,12096,The Pink Panther,25.539,1806,"[35, 9648, 80, 12, 10751]"
7721,10069,Stay Alive,18.868,688,"[27, 53]"
7722,737568,The Doorman,20.734,378,"[28, 53]"
7723,342878,Un moment d'égarement,19.155,977,"[18, 10749]"
7724,81005,Jack the Giant Slayer,44.767,4692,"[14, 28, 12, 18]"
7725,353979,Pet,10.283,615,"[27, 53]"
7726,49524,R.I.P.D.,42.464,3752,"[14, 28, 35]"
7727,10596,Replicant,13.882,431,"[28, 878, 53]"
7728,9824,Mystery Men,20.641,764,"[12, 14, 28, 35, 878]"
7729,675327,Shadow in the Cloud,29.952,880,"[27, 28, 10752]"
7730,323676,The Boss,23.604,1264,[35]
7731,37414,The Killer Inside Me,12.737,530,"[80, 18, 53]"
7732,12138,3000 Miles to Graceland,12.525,588,"[28, 12, 35, 80, 53]"
7733,1691,Hostel: Part II,31.359,1870,[27]
7734,114478,Starship Troopers: Invasion,19.393,346,"[16, 28, 878]"
7735,107811,21 & Over,21.92,1447,[35]
7736,11074,Striking Distance,18.143,750,"[80, 28, 9648, 53]"
7737,9754,Firewall,14.441,866,"[28, 80, 53]"
7738,499726,MILF,24.226,520,"[35, 10749]"
7739,325133,Neighbors 2: Sorority Rising,29.573,4207,[35]
7740,9754,Firewall,14.441,866,"[28, 80, 53]"
7741,499726,MILF,24.226,520,"[35, 10749]"
7742,325133,Neighbors 2: Sorority Rising,29.573,4207,[35]
7743,28597,Problem Child 2,26.683,564,"[35, 10751]"
7744,23367,Bandslam,15.984,435,"[35, 18, 10751, 10402, 10749]"
7745,3682,54,20.115,438,"[18, 10402]"
7746,502416,Ma,24.499,2072,"[27, 53]"
7747,492621,The Midnight Man,15.147,397,[27]
7748,460321,Close,35.402,808,"[28, 12, 53]"
7749,44833,Battleship,48.038,5202,"[53, 28, 12, 878]"
7750,621707,The Vigil,14.775,358,"[27, 53, 9648]"
7751,240916,Reasonable Doubt,13.151,524,"[80, 53]"
7752,9491,Blue Steel,12.863,360,[53]
7753,41665,Fantozzi in paradiso,6.692,348,[35]
7754,11630,3 Men and a Little Lady,14.964,487,"[10751, 35]"
7755,2144,One Night at McCool's,9.961,313,"[35, 80]"
7756,74777,Absentia,10.106,317,"[9648, 27, 53]"
7757,4942,Leatherheads,14.134,410,"[35, 10749, 18]"
7758,615469,Spiderhead,31.69,1397,"[878, 53]"
7759,663866,Censor,24.19,324,"[27, 9648]"
7760,359412,Marauders,28.949,584,"[28, 80, 53]"
7761,9099,Sgt. Bilko,32.848,326,[35]
7762,61630,Il paradiso all'improvviso,6.136,335,"[35, 10749]"
7763,9396,Crocodile Dundee II,29.908,1014,"[12, 35]"
7764,2099,Raw Deal,16.497,722,"[28, 80, 53]"
7765,575322,Звёздный разум,59.398,374,"[878, 27]"
7766,332704,Backtrack,9.586,337,"[9648, 27, 53]"
7767,4442,The Brothers Grimm,31.035,2578,"[12, 14, 28, 35, 53]"
7768,325848,Connasse : Princesse des Cœurs,5.264,458,[35]
7769,256569,Trespass Against Us,18.67,303,"[28, 80, 18]"
7770,60281,To the Wonder,15.546,446,"[18, 10749]"
7771,19904,The Stepfather,17.891,809,"[27, 53]"
7772,71679,Resident Evil: Retribution,4.516,3721,"[28, 27, 878]"
7773,10035,100 Girls,21.93,414,"[35, 18, 10749]"
7774,9070,Mighty Morphin Power Rangers: The Movie,20.799,645,"[28, 12, 878, 14]"
7775,6477,Alvin and the Chipmunks,45.006,4182,"[35, 10751, 14, 16]"
7776,190469,Redirected,10.971,336,"[28, 35, 80, 53]"
7777,60049,Come tu mi vuoi,6.47,538,[35]
7778,57157,Young Adult,18.578,1147,"[35, 18]"
7779,44982,13,17.081,740,"[18, 53]"
7780,11856,Air America,18.77,540,"[28, 12, 35, 18]"
7781,52451,The Three Musketeers,32.618,2502,"[12, 28, 53]"
7782,51620,Death Race 2,39.159,1026,"[28, 53, 878]"
7783,94380,Bad Ass,13.651,376,"[28, 18]"
7784,13056,Punisher: War Zone,27.014,1061,"[28, 80]"
7785,10092,Cry_Wolf,10.599,502,"[27, 53]"
7786,539885,Ava,34.405,2375,"[28, 53, 80]"
7787,451877,I Think We're Alone Now,13.444,356,"[878, 18, 9648]"
7788,58547,10 Years,11.443,510,"[35, 18]"
7789,12139,Dennis the Menace,33.803,1361,"[10751, 35]"
7790,456165,La Ch'tite Famille,8.839,693,[35]
7791,354861,Father Figures,22.982,583,[35]
7792,255157,The Forger,12.045,344,"[53, 80, 18]"
7793,12193,Four Christmases,28.533,1058,"[35, 10749, 18]"
7794,40817,Baciami ancora,8.848,355,[35]
7795,9600,Big Momma's House,35.545,2149,"[80, 35]"
7796,8849,Alfie,20.527,752,"[35, 18, 10749]"
7797,11908,Hatchet,18.423,597,"[35, 27]"
7798,4248,Scary Movie 2,52.418,4346,[35]
7799,5,Four Rooms,20.619,2478,[35]
7800,461992,Hostile,10.369,318,"[18, 27, 10749, 878]"
7801,235271,Addicted,20.414,344,"[18, 53]"
7802,82505,House at the End of the Street,14.348,1701,"[27, 53]"
7803,7183,Perfect Stranger,22.304,869,"[53, 80, 9648]"
7804,271718,Trainwreck,41.054,2470,"[35, 10749]"
7805,34803,Death at a Funeral,18.125,903,[35]
7806,9384,Starsky & Hutch,17.797,2143,"[35, 80]"
7807,438650,Cold Pursuit,42.33,2406,"[35, 28, 80, 53]"
7808,411873,The Little Hours,30.572,518,[35]
7809,377275,Victoria,13.407,413,"[35, 18, 10749]"
7810,9932,Analyze That,16.437,1140,"[35, 80]"
7811,492611,The Turning,20.197,918,"[27, 53]"
7812,275601,Ricki and the Flash,20.319,677,"[35, 18, 10402]"
7813,10829,Tremors 3: Back to Perfection,13.701,579,"[28, 35, 27, 878, 53]"
7814,76489,The Three Stooges,30.315,534,[35]
7815,11397,Not Another Teen Movie,38.553,1926,[35]
7816,10054,Spy Kids,28.295,3228,"[28, 35, 10751, 12]"
7817,485942,ニンジャバットマン,25.11,788,"[16, 28, 878]"
7818,403119,47 Meters Down,22.57,2597,"[53, 12, 27]"
7819,393345,Cult of Chucky,30.838,1174,"[27, 53]"
7820,231001,All Hallows' Eve,45.551,366,[27]
7821,11258,Hard Rain,19.483,653,"[53, 80, 28]"
7822,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,37.499,1711,[27]
7823,9981,Kicking & Screaming,16.762,584,"[10751, 35]"
7824,6877,Failure to Launch,23.998,1539,"[35, 10749]"
7825,377264,Morgan,28.782,1379,"[27, 878, 53]"
7826,45657,The Ward,17.084,1134,"[27, 9648]"
7827,26953,Puppet Master,11.973,312,"[27, 14, 878]"
7828,11806,Beethoven,31.263,1936,"[10751, 35]"
7829,718840,A Nice Girl Like You,16.669,301,"[35, 10749]"
7830,287084,The Town that Dreaded Sundown,12.107,415,"[53, 27]"
7831,9341,The Core,27.615,1720,"[28, 53, 12, 878]"
7832,6641,Love and Other Disasters,12.719,308,"[35, 10749]"
7833,5375,Fred Claus,48.598,796,"[28, 35, 18]"
7834,45650,The Hole,13.778,680,"[53, 12, 14]"
7835,9482,Judge Dredd,24.646,2216,[878]
7836,8457,Drillbit Taylor,19.733,954,[35]
7837,9738,Fantastic Four,26.566,8862,"[28, 14, 878]"
7838,87428,That's My Boy,42.678,1784,"[35, 18]"
7839,323368,Hangman,11.515,529,"[9648, 80, 53]"
7840,12118,Police Academy 3: Back in Training,24.031,1116,"[35, 80]"
7841,9030,The Eye,18.542,969,"[18, 27, 53]"
7842,8869,Eight Legged Freaks,28.344,1127,"[28, 35, 27, 53]"
7843,156717,Death Race: Inferno,33.382,696,"[28, 878, 53]"
7844,85038,Benvenuti al Nord,13.138,1264,[35]
7845,81836,To Rome with Love,16.846,1909,"[35, 10749, 18]"
7846,42949,Arthur 3: la guerre des deux mondes,21.704,1451,"[16, 12, 14, 10751]"
7847,334536,The Blackcoat's Daughter,15.668,577,"[27, 9648, 53]"
7848,10406,Encino Man,18.661,602,[35]
7849,234004,Ratchet & Clank,20.914,583,"[28, 12, 16, 10751]"
7850,13505,The Perfect Score,14.933,438,"[35, 80]"
7851,10733,The Alamo,13.66,301,"[36, 10752, 18]"
7852,10862,Bounce,22.223,362,"[18, 10749]"
7853,12090,Just Married,21.87,1274,"[35, 10749]"
7854,167810,Lost River,11.518,562,"[14, 53, 18, 27]"
7855,14211,Prey,21.458,330,"[12, 27, 53]"
7856,11632,Vanity Fair,12.64,321,"[18, 10749]"
7857,1375,Rocky V,57.527,2973,[18]
7858,73499,The Double,20.781,612,"[28, 18, 80]"
7859,38321,Priest,29.015,2101,"[28, 14, 27, 53]"
7860,661930,La Nuée,10.908,420,"[27, 18]"
7861,14869,G.I. Joe: The Rise of Cobra,44.305,4366,"[12, 28, 53, 878]"
7862,41513,The Smurfs,57.297,3558,"[16, 10751, 12, 35, 14]"
7863,77931,The Smurfs 2,54.639,2070,"[14, 10751, 35, 16]"
7864,489929,Destination Wedding,23.222,688,"[10749, 35, 18]"
7865,582186,"Oh, Ramona!",16.69,391,"[35, 10749]"
7866,250546,Annabelle,51.029,5829,[27]
7867,56014,Maschi contro femmine,8.718,654,[35]
7868,17335,Obsessed,18.813,614,"[18, 53]"
7869,46261,Don't Be Afraid of the Dark,25.77,984,"[14, 27, 53]"
7870,24418,Cirque du Freak: The Vampire's Assistant,33.262,1010,"[12, 14, 28, 53]"
7871,1408,Cutthroat Island,19.798,495,"[28, 12]"
7872,18896,Les Beaux Gosses,8.916,397,"[35, 18, 10749]"
7873,333663,War on Everyone,13.888,386,"[28, 35, 9648]"
7874,209189,Life of Crime,29.145,354,"[35, 80]"
7875,184315,Hercules,53.205,3865,"[28, 12]"
7876,3489,88 Minutes,22.161,994,"[80, 9648, 53]"
7877,614911,The Midnight Sky,24.751,1684,"[878, 18]"
7878,11456,Domestic Disturbance,13.269,384,"[53, 80, 9648]"
7879,619979,Deep Water,64.253,1156,"[18, 9648, 53]"
7880,13812,Quarantine,20.331,1165,"[27, 878, 53]"
7881,13498,Man of the House,16.972,437,"[35, 28]"
7882,248574,Barely Lethal,23.845,994,"[12, 35, 28, 10749]"
7883,13207,Friday the 13th,38.087,2416,[27]
7884,3603,Black Sheep,15.604,697,"[27, 35]"
7885,129139,The To Do List,14.937,955,"[35, 10749]"
7886,291328,Rules Don't Apply,17.845,451,"[10749, 35, 18]"
7887,224141,Into the Woods,22.516,4095,"[14, 35]"
7888,355008,Special Correspondents,25.847,474,[35]
7889,10996,Stuart Little 2,30.468,2258,"[10751, 12, 16, 35]"
7890,9886,Johnny Mnemonic,21.66,1242,"[878, 53, 12, 28]"
7891,112454,Clown,30.798,1277,"[27, 53]"
7892,10040,Miss Congeniality 2: Armed and Fabulous,21.038,1739,"[28, 35]"
7893,8836,The X Files: I Want to Believe,28.23,1378,"[18, 9648, 878, 53]"
7894,52214,Una moglie bellissima,6.767,444,"[35, 10749]"
7895,41668,Fantozzi - Il ritorno,5.729,359,[35]
7896,9884,Collateral Damage,21.146,1283,"[28, 53, 18]"
7897,2124,Color of Night,16.816,522,"[10749, 53, 9648, 27]"
7898,62206,30 Minutes or Less,28.121,1595,"[28, 12, 35]"
7899,85435,A Few Best Men,14.719,409,[35]
7900,10053,When a Stranger Calls,24.348,980,"[27, 9648]"
7901,748853,In the Earth,17.574,327,"[27, 878, 53]"
7902,144789,Los amantes pasajeros,11.96,644,[35]
7903,123105,The Bay,11.143,687,"[27, 878, 53]"
7904,41436,Paranormal Activity 2,28.17,2294,"[27, 9648]"
7905,1452,Superman Returns,38.178,3913,"[878, 28, 12]"
7906,1996,Lara Croft: Tomb Raider - The Cradle of Life,22.437,3996,"[28, 12, 14, 53]"
7907,339396,True Memoirs of an International Assassin,15.555,737,"[35, 28]"
7908,11141,Laws of Attraction,15.415,388,"[35, 10749]"
7909,10694,The Chase,10.091,317,"[12, 35, 28, 80]"
7910,437425,L'Embarras du choix,7.67,301,"[10749, 35]"
7911,357096,I Spit on Your Grave III: Vengeance Is Mine,31.605,873,"[27, 53]"
7912,306964,Tales of Halloween,15.817,453,"[27, 53, 18]"
7913,273169,Sous les jupes des filles,8.965,345,[35]
7914,223702,Sausage Party,45.504,6885,"[12, 16, 35, 14]"
7915,11565,Big Momma's House 2,36.563,1485,"[35, 80]"
7916,631060,Things Heard & Seen,20.372,871,[27]
7917,68179,Escape from Planet Earth,15.145,704,"[16, 35, 12, 10751, 878]"
7918,9424,Disturbing Behavior,16.68,329,"[9648, 27, 878]"
7919,382597,RAID Dingue,14.017,864,"[28, 35]"
7920,9424,Disturbing Behavior,16.68,329,"[9648, 27, 878]"
7921,382597,RAID Dingue,14.017,864,"[28, 35]"
7922,54445,S.W.A.T.: Firefight,19.155,324,"[28, 80, 53]"
7923,13536,City by the Sea,7.793,315,"[80, 18, 9648]"
7924,10861,Maximum Risk,26.158,450,"[28, 53]"
7925,44943,Battle: Los Angeles,44.273,3225,"[878, 28]"
7926,9304,Multiplicity,16.311,495,"[35, 14, 878, 10749]"
7927,347754,Curve,26.722,430,"[27, 53]"
7928,39106,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,32.546,477,"[16, 28, 878]"
7929,10805,Staying Alive,22.508,435,"[18, 10402]"
7930,172,Star Trek V: The Final Frontier,29.72,1088,"[878, 28, 12, 53]"
7931,322240,Nine Lives,20.456,999,"[14, 35, 10751]"
7932,433251,Naked,22.924,1197,[35]
7933,8676,Fool's Gold,24.838,1387,"[12, 10749, 35]"
7934,463053,Ibiza,11.881,1142,"[35, 10749]"
7935,390051,Aftermath,18.331,842,"[18, 53]"
7936,20068,Manuale d'amore,6.135,304,"[10749, 35, 18]"
7937,9669,リング 2,11.5,378,"[27, 9648, 878]"
7938,869,Planet of the Apes,45.056,3739,"[53, 878, 28, 12]"
7939,266396,The Gunman,18.5,887,"[28, 18, 80]"
7940,159128,We Are What We Are,9.893,510,"[18, 27, 53]"
7941,13476,Win a Date with Tad Hamilton!,14.844,466,"[35, 10749]"
7942,311539,A Christmas Horror Story,16.8,309,"[27, 14]"
7943,1441,The Contract,15.782,469,"[18, 28, 53, 80]"
7944,50359,Hop,29.11,1143,"[16, 35, 10751]"
7945,13742,Sheitan,7.693,325,"[35, 27, 53]"
7946,157433,Pet Sematary,42.553,3026,"[27, 53]"
7947,10320,The Ring Two,22.832,2141,"[18, 27, 53]"
7948,8867,The Punisher,19.634,530,"[28, 53, 80, 18, 10749]"
7949,213681,Masterminds,18.401,1638,"[28, 35, 80]"
7950,11478,The Skulls,13.412,521,"[80, 18, 53]"
7951,1683,The Reaping,22.043,763,[27]
7952,449459,The Vanishing,11.621,670,"[53, 9648]"
7953,72477,Texas Killing Fields,16.027,436,"[18, 53, 80, 9648]"
7954,34636,The NeverEnding Story II: The Next Chapter,23.947,753,"[18, 10751, 14, 12]"
7955,57165,Wrath of the Titans,46.178,3954,"[14, 12]"
7956,412988,The Happytime Murders,20.641,943,"[28, 35, 80, 27]"
7957,10172,Are We Done Yet?,22.701,578,"[10751, 35]"
7958,312669,Maggie's Plan,12.441,347,"[10749, 35, 18]"
7959,26505,Arthur et la vengeance de Maltazard,27.528,1600,"[12, 14, 16, 10751]"
7960,304372,The Perfect Guy,12.172,306,"[18, 53]"
7961,14289,Fire Down Below,23.896,324,"[28, 53]"
7962,257344,Pixels,63.623,7153,"[28, 35, 878]"
7963,115348,Paranoia,21.25,800,"[18, 53]"
7964,11467,America's Sweethearts,17.949,763,"[35, 10749]"
7965,2334,Taxi 3,18.295,1406,"[28, 35]"
7966,15159,The Pink Panther 2,26.117,1052,"[35, 9648]"
7967,11451,Herbie Fully Loaded,35.682,2153,"[35, 10751, 12, 14, 10749]"
7968,9038,The Heartbreak Kid,28.485,1514,"[35, 10749]"
7969,302150,The Hunter's Prayer,18.21,356,"[28, 53]"
7970,18501,Gamer,36.85,2226,"[28, 53, 878]"
7971,14123,Bratz,16.565,402,"[35, 10402, 10751]"
7972,9074,The Man,9.377,500,"[28, 35, 80]"
7973,866413,You People,33.439,599,"[10749, 35]"
7974,1705,Battle for the Planet of the Apes,28.243,806,"[28, 878]"
7975,380124,Boo! A Madea Halloween,15.055,398,"[35, 27]"
7976,72331,Abraham Lincoln: Vampire Hunter,44.841,3137,"[28, 14, 27]"
7977,53172,Henry's Crime,13.996,309,"[80, 35]"
7978,10679,Iron Sky,20.524,1493,"[28, 35, 878]"
7979,11472,Nine Months,12.418,604,"[10749, 35]"
7980,2928,Michael,12.017,571,"[35, 18, 14]"
7981,271969,Ben-Hur,29.755,1583,"[28, 36, 12, 18]"
7982,56903,Tre metri sopra il cielo,16.143,652,"[18, 10749]"
7983,49014,Cosmopolis,24.311,1155,[18]
7984,28665,Fame,17.126,347,"[10402, 35, 18, 10749]"
7985,310126,"Il ricco, il povero e il maggiordomo",6.073,826,[35]
7986,2122,The Whole Ten Yards,13.596,888,"[35, 53, 80]"
